id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
853,2020-11-09T17:12:44,boliviaverifica.bo,https://boliviaverifica.bo/firmas-en-ambas-cartas-de-la-vocal-rosario-baptista-a-la-oea-son-genuinas/,Firmas en ambas cartas de la vocal Rosario Baptista a la OEA son genuinas,Verdadero
854,2020-10-28T19:08:43,boliviaverifica.bo,https://boliviaverifica.bo/edgar-villegas-hallo-irregularidades-en-proceso-electoral-pero-no-constato-que-haya-habido-fraude/,"Villegas halló irregularidades en proceso electoral, pero no constató fraude",Verdadero
855,2020-10-21T15:31:12,boliviaverifica.bo,https://boliviaverifica.bo/delegado-de-creemos-avalo-transparencia-del-tribunal-electoral-de-santa-cruz/,Delegado de CREEMOS avaló transparencia del Tribunal Electoral de Santa Cruz,Verdadero
856,2020-10-19T19:45:38,boliviaverifica.bo,https://boliviaverifica.bo/periodistas-de-la-red-unitel-fueron-abucheados-por-militantes-de-creemos/,Periodistas de la red Unitel fueron abucheados por militantes de Creemos,Verdadero
857,2020-10-19T15:30:05,boliviaverifica.bo,https://boliviaverifica.bo/luego-de-las-elecciones-hubo-intento-de-enfrentamiento-en-el-plan-tres-mil/,Luego de las elecciones hubo intento de enfrentamiento en el Plan Tres Mil,Verdadero
858,2020-10-18T23:31:43,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-ciesmori-suspendio-resultados-en-boca-de-urnas/,Verdadero: Ciesmori suspendió resultados en boca de urna,Verdadero
859,2020-10-18T21:25:22,boliviaverifica.bo,https://boliviaverifica.bo/llego-una-avioneta-a-san-miguel-de-velasco-pero-fue-una-mision-del-ted-santa-cruz/,Llegó una avioneta a San Miguel de Velasco pero fue una misión del TED Santa Cruz,Verdadero
860,2020-10-11T16:15:27,boliviaverifica.bo,https://boliviaverifica.bo/jorge-tuto-quiroga-declina-candidatura/,Jorge “Tuto” Quiroga declina su candidatura a la presidencia,Verdadero
861,2020-10-10T10:56:06,boliviaverifica.bo,https://boliviaverifica.bo/creemos-hizo-un-taller-de-automaquillaje-para-las-mujeres-en-santa-cruz/,CREEMOS hizo un taller de automaquillaje para las mujeres en Santa Cruz,Verdadero
862,2020-10-06T11:18:11,boliviaverifica.bo,https://boliviaverifica.bo/gobierno-de-adn-si-consolido-proceso-de-condonacion-de-deuda-externa/,Gobierno de ADN sí consolidó proceso de condonación de deuda externa,Verdadero
863,2020-10-05T00:12:35,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-el-90-y-mas-de-la-produccion-de-coca-del-chapare-no-pasa-por-el-mercado-legal/,Verdadero: El 90% y más de la producción de coca del Chapare no pasa por el mercado legal,Verdadero
864,2020-10-05T00:01:39,boliviaverifica.bo,https://boliviaverifica.bo/el-cato-de-coca-es-legal-desde-el-mandato-de-carlos-mesa/,El cato de coca es legal desde el mandato de Carlos Mesa,Verdadero
865,2020-10-04T22:51:59,boliviaverifica.bo,https://boliviaverifica.bo/en-el-anterior-gobierno-si-indicaron-que-cada-boliviano-tenia-4-mil-dolares-en-su-bolsillo/,En el anterior Gobierno sí indicaron que cada boliviano tenía 4 mil dólares en su bolsillo,Verdadero
866,2020-10-04T22:44:14,boliviaverifica.bo,https://boliviaverifica.bo/la-defensoria-del-pueblo-y-el-tribunal-constitucional-se-crearon-mediante-ley-del-congreso-nacional/,La Defensoría del Pueblo y el Tribunal Constitucional se crearon mediante ley del Congreso Nacional,Verdadero
867,2020-10-04T14:35:20,boliviaverifica.bo,https://boliviaverifica.bo/luis-fernando-camacho-no-asistira-al-debate-presidencial-de-esta-noche/,Confirman que Luis Fernando Camacho no asistirá al debate presidencial de esta noche,Verdadero
868,2020-10-03T18:17:48,boliviaverifica.bo,https://boliviaverifica.bo/graban-y-difunden-una-encuesta-telefonica-de-ciesmori/,Graban y difunden una encuesta telefónica de Ciesmori,Verdadero
869,2020-10-03T15:32:57,boliviaverifica.bo,https://boliviaverifica.bo/telesur-y-russia-today-transmitiran-el-debate-de-la-fam/,Telesur y Russia Today transmitirán el debate de la FAM,Verdadero
870,2020-09-29T09:50:29,boliviaverifica.bo,https://boliviaverifica.bo/durante-una-entrevista-camacho-demora-en-encontrar-un-pasaje-biblico-que-le-guste/,"Durante una entrevista, Camacho demora en encontrar un pasaje bíblico que le guste",Verdadero
871,2020-09-25T14:51:48,boliviaverifica.bo,https://boliviaverifica.bo/cifras-de-empadronados-no-se-basan-en-proyecciones-de-ine/,Cifras de empadronados no se basan en proyecciones de INE,Verdadero
872,2020-09-23T14:34:38,boliviaverifica.bo,https://boliviaverifica.bo/confirmado-dona-chevas-esta-registrada-como-candidata-a-diputada-por-fpv/,Confirmado: ‘Doña Chevas’ está registrada como candidata a diputada por FPV,Verdadero
873,2020-09-22T15:17:31,boliviaverifica.bo,https://boliviaverifica.bo/spot-de-comunidad-ciudadana-molesta-a-un-sector-de-la-policia/,Spot de Comunidad Ciudadana molesta a un sector de la Policía,Verdadero
874,2020-09-22T10:48:06,boliviaverifica.bo,https://boliviaverifica.bo/es-cierto-que-chi-hyun-chung-quiere-construir-disneylandia-en-el-salar-de-uyuni-y-otras-frases-polemicas-del-candidato/,Es cierto que Chi Hyun Chung quiere construir Disneylandia en el Salar de Uyuni (y otras frases polémicas del candidato),Verdadero
875,2020-09-16T16:13:31,boliviaverifica.bo,https://boliviaverifica.bo/exembajador-de-bolivia-en-venezuela-esta-habilitado-para-votar-pero-en-colombia/,Exembajador de Bolivia en Venezuela está habilitado para votar… pero en Colombia,Verdadero
876,2020-09-15T18:41:53,boliviaverifica.bo,https://boliviaverifica.bo/candidata-de-fpv-asegura-que-no-traicionara-al-elector-como-hace-un-ex/,Candidata de FPV asegura que no traicionará al elector como hace “un ex”,Verdadero
877,2020-09-15T17:17:22,boliviaverifica.bo,https://boliviaverifica.bo/caravana-del-frente-para-la-victoria-fue-agredida-en-el-alto/,Caravana del Frente Para la Victoria fue agredida en El Alto,Verdadero
878,2020-09-09T12:48:29,boliviaverifica.bo,https://boliviaverifica.bo/facebook-elimino-paginas-que-desinformaban-conozca-cuales-estaban-vinculadas-a-bolivia/,Facebook eliminó páginas que desinformaban: conozca cuáles estaban vinculadas a Bolivia,Verdadero
879,2020-09-07T18:35:58,boliviaverifica.bo,https://boliviaverifica.bo/es-cierto-seguidores-del-mas-pidieron-a-arce-que-no-lleve-la-wiphala-en-campana-en-santa-cruz/,¡Es cierto! Seguidores del MAS pidieron a Arce que no lleve la Wiphala en campaña en Santa Cruz,Verdadero
880,2020-09-07T18:22:13,boliviaverifica.bo,https://boliviaverifica.bo/sala-constitucional-de-la-paz-inhabilita-candidatura-de-evo-por-el-senado-de-cochabamba/,Sala Constitucional de La Paz inhabilita candidatura de Evo por el Senado de Cochabamba,Verdadero
881,2020-09-02T16:01:55,boliviaverifica.bo,https://boliviaverifica.bo/las-publicaciones-de-la-presidenta-jeanine-anez-no-son-patrocinadas-por-la-alianza-juntos/,Las publicaciones de la presidenta Jeanine Áñez son patrocinadas por la alianza Juntos,Verdadero
882,2020-09-02T11:04:47,boliviaverifica.bo,https://boliviaverifica.bo/la-activista-alejandra-serrate-respalda-la-candidatura-de-luis-fernando-camacho/,La activista Alejandra Serrate respalda la candidatura de Luis Fernando Camacho,Verdadero
883,2020-08-26T17:30:46,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-luis-arce-propone-un-impuesto-a-la-riqueza/,"Verdadero, Luis Arce propone un impuesto a la riqueza",Verdadero
884,2020-08-06T15:36:38,boliviaverifica.bo,https://boliviaverifica.bo/tirania-fraude-y-muerte-el-mensaje-que-un-diputado-pone-en-las-pantallas-en-plena-sesion-de-la-asamblea/,"“Tiranía, fraude y muerte”: El mensaje que un diputado pone en las pantallas en plena sesión de la Asamblea",Verdadero
885,2020-08-05T15:28:15,boliviaverifica.bo,https://boliviaverifica.bo/la-cob-si-instruyo-el-paso-libre-de-ambulancias-y-camiones-con-oxigeno/,La COB sí instruyó el paso libre de ambulancias y camiones con oxígeno,Verdadero
886,2020-07-27T12:35:39,boliviaverifica.bo,https://boliviaverifica.bo/mujer-vestida-de-cholita-hizo-un-reclamo-desde-espana-por-las-elecciones/,Mujer vestida de cholita hizo un reclamo desde España por las elecciones,Verdadero
887,2020-07-16T19:17:44,boliviaverifica.bo,https://boliviaverifica.bo/es-verdad-que-el-tse-puede-anular-la-candidatura-del-mas/,Es verdad que el TSE puede anular la candidatura del MAS,Verdadero
888,2020-07-14T11:14:12,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-salud-de-candidato-presidencial-de-pan-bol-se-encuentra-en-estado-critico/,Verdadero: Salud de candidato presidencial de PAN Bol se encuentra en estado crítico,Verdadero
889,2020-07-12T17:08:47,boliviaverifica.bo,https://boliviaverifica.bo/a-traves-de-pronunciamientos-ciudadanos-piden-suspender-elecciones-e-invitan-a-cabildos-digitales/,"A través de pronunciamientos, ciudadanos piden suspender elecciones e invitan a cabildos digitales",Verdadero
890,2020-06-03T13:00:30,boliviaverifica.bo,https://boliviaverifica.bo/19-tareas-pendientes-tiene-el-tse-y-entre-ellas-no-esta-abrir-el-padron/,"19 tareas pendientes tiene el TSE y entre ellas no estaba abrir el Padrón, pero lo abrirá",Verdadero
891,2020-06-02T19:30:41,boliviaverifica.bo,https://boliviaverifica.bo/alianza-creemos-de-camacho-pide-al-tse-suspender-elecciones/,Alianza Creemos de Camacho pide al TSE suspender elecciones,Verdadero
892,2020-03-06T15:00:11,boliviaverifica.bo,https://boliviaverifica.bo/candidatos-a-diputados-por-juntos-y-funcionarios-municipales-se-reunieron-en-teatro-al-aire-libre-de-la-paz/,Candidatos a diputados por “Juntos” y funcionarios municipales se reunieron en Teatro Al Aire Libre de La Paz,Verdadero
893,2020-02-20T21:20:50,boliviaverifica.bo,https://boliviaverifica.bo/tse-inhabilita-candidatura-de-evo-morales/,TSE inhabilita candidatura de Evo Morales,Verdadero
894,2020-01-09T18:15:33,boliviaverifica.bo,https://boliviaverifica.bo/tuto-anuncia-su-participacion-en-las-elecciones-del-3-de-mayo/,“Tuto” anuncia su participación en las Elecciones del 3 de mayo,Verdadero
895,2019-11-29T17:04:53,boliviaverifica.bo,https://boliviaverifica.bo/chi-hyun-chung-ya-no-sera-candidato-del-pdc/,Chi Hyun Chung ya no será candidato del PDC,Verdadero
896,2019-11-10T08:30:01,boliviaverifica.bo,https://boliviaverifica.bo/por-irregularidades-informe-preliminar-de-la-oea-recomienda-nuevas-elecciones/,"Por irregularidades, informe preliminar de la OEA recomienda nuevas elecciones",Verdadero
897,2019-11-06T15:00:37,boliviaverifica.bo,https://boliviaverifica.bo/experto-chileno-en-elecciones-esta-en-bolivia-pero-no-trabaja-en-la-auditoria/,"Experto chileno en elecciones está en Bolivia, pero no trabaja en la auditoría",Verdadero
898,2019-10-22T19:27:02,boliviaverifica.bo,https://boliviaverifica.bo/es-verdad-el-vocal-antonio-costas-renuncia-al-tse/,"Es verdad, el vocal Antonio Costas renuncia al TSE",Verdadero
899,2019-10-22T18:30:18,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-policia-echa-gas-en-el-rostro-a-una-mujer-durante-manifestaciones-por-resultados-de-las-elecciones/,Verdadero que policía echa gas en el rostro a una mujer durante manifestaciones por resultados de las Elecciones,Verdadero
900,2019-10-21T19:03:19,boliviaverifica.bo,https://boliviaverifica.bo/el-tde-de-la-paz-declara-cuarto-intermedio-en-el-computo-de-votos-por-incidentes/,El TDE de La Paz declara cuarto intermedio en el cómputo de votos por incidentes,Verdadero
901,2019-10-15T17:35:39,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-manfred-reyes-villa-se-pronuncia-dias-antes-de-las-elecciones/,"Verdadero, Manfred Reyes Villa se pronuncia días antes de las Elecciones",Verdadero
902,2019-10-07T19:00:03,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-orlando-careaga-candidato-a-senador-por-el-mas-en-potosi-fue-diputado-por-el-mnr-en-2002/,"Verdadero que Orlando Careaga, candidato a senador por el MAS en Potosí, fue diputado por el MNR en 2002",Verdadero
903,2019-09-30T15:24:45,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-rafael-quispe-se-presenta-como-candidato-a-la-gobernacion-de-la-paz/,Verdadero que Rafael Quispe se presenta como candidato a la gobernación de La Paz,Verdadero
904,2019-09-23T19:05:16,boliviaverifica.bo,https://boliviaverifica.bo/samuel-doria-medina-si-apoyara-a-carlos-mesa-en-las-elecciones-generales-2019/,Samuel Doria Medina sí apoyará a Carlos Mesa en las Elecciones Generales 2019,Verdadero
905,2019-09-18T12:57:25,boliviaverifica.bo,https://boliviaverifica.bo/si-es-verdad-maria-eugenia-choque-presidenta-del-tse-fue-viceministra-durante-el-mandato-de-mesa/,"Sí, es verdad, María Eugenia Choque, presidenta del TSE, fue viceministra durante el mandato de Mesa",Verdadero
906,2019-09-12T17:16:35,boliviaverifica.bo,https://boliviaverifica.bo/periodista-afirma-que-candidato-a-diputado-por-comunidad-ciudadana-publico-encuesta-no-autorizada/,Periodista afirma que candidato a diputado por Comunidad Ciudadana publicó encuesta no autorizada,Verdadero
907,2019-08-16T11:44:42,boliviaverifica.bo,https://boliviaverifica.bo/verdadera-postulacion-de-chin-hyun-chung-por-el-pdc/,Chin Hyun Chung se presenta como candidato a la presidencia por el PDC,Verdadero
908,2019-07-12T12:55:18,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-edwin-rodriguez-renuncia-como-candidato-de-bolivia-dice-no/,Verdadero que Edwin Rodríguez renuncia como candidato de Bolivia Dice No,Verdadero
909,2019-07-12T12:50:14,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-tse-rechaza-renuncia-de-jaime-paz/,Verdadero que TSE rechaza renuncia de Jaime Paz,Verdadero
910,2019-07-11T13:49:22,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-que-el-tse-garantiza-equidad-de-genero-en-las-elecciones-generales/,Verdadero que el TSE garantiza equidad de género en las elecciones generales.,Verdadero
911,2019-06-25T12:47:24,boliviaverifica.bo,https://boliviaverifica.bo/verdadero-tse-remitio-informe-del-caso-morochata/,Verdadero: TSE remitió informe del caso Morochata.,Verdadero
912,2026-04-19T20:41:25,boliviaverifica.bo,https://boliviaverifica.bo/segunda-vuelta-cdc-y-el-mas-no-tienen-alianza-en-tarija/,Segunda vuelta: CDC y el MAS no tienen alianza en Tarija,Enganosa
913,2026-04-09T11:10:26,boliviaverifica.bo,https://boliviaverifica.bo/carta-del-pdc-sin-aval-de-su-delegado-ante-el-tse-solicitaba-declinatoria-de-candidaturas-en-2025/,Carta del PDC sin aval de su delegado ante el TSE solicitaba declinatoria de candidaturas en 2025,Enganosa
914,2026-04-07T18:51:53,boliviaverifica.bo,https://boliviaverifica.bo/sacan-de-contexto-video-de-2023-para-implicar-a-rene-yahuasi-en-un-caso-de-agresion-sexual/,Sacan de contexto video de 2023 para implicar a Rene Yahuasi en un caso de agresión sexual,Enganosa
915,2026-03-25T13:40:44,boliviaverifica.bo,https://boliviaverifica.bo/tse-no-elimino-votos-de-candidato-inhabilitado-ni-los-convirtio-directamente-en-nulos/,TSE no “eliminó” votos de candidato inhabilitado ni los convirtió directamente en nulos,Enganosa
916,2026-03-22T16:12:25,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-fotografia-de-cesar-dockweiler-y-evo-morales-es-antigua/,Engañoso: Fotografía de César Dockweiler y Evo Morales es antigua,Enganosa
917,2026-03-18T18:12:44,boliviaverifica.bo,https://boliviaverifica.bo/es-enganoso-que-waldo-albarracin-participe-por-primera-vez-en-una-campana-a-la-alcaldia-de-la-paz/,Es engañoso que Waldo Albarracín participe por primera vez en una campaña a la Alcaldía de La Paz,Enganosa
918,2026-03-17T18:26:32,boliviaverifica.bo,https://boliviaverifica.bo/el-candidato-orlando-ceballos-da-un-dato-enganoso-sobre-el-crecimiento-poblacional-de-chuquisaca/,El candidato Orlando Ceballos da un dato engañoso sobre el crecimiento poblacional de Chuquisaca,Enganosa
919,2026-03-16T15:00:43,boliviaverifica.bo,https://boliviaverifica.bo/es-enganoso-que-50-municipios-de-santa-cruz-no-tengan-hospitales-de-segundo-nivel-como-afirmo-chi-hyun-chung/,"Es engañoso que “50 municipios de Santa Cruz no tengan hospitales de segundo nivel”, como afirmó Chi Hyun Chung",Enganosa
920,2026-03-04T18:01:51,boliviaverifica.bo,https://boliviaverifica.bo/video-que-acusa-a-mamen-saavedra-de-mentir-sobre-no-vivir-de-la-politica-es-enganoso/,Video que acusa a Mamen Saavedra de mentir sobre “no vivir de la política” es engañoso,Enganosa
921,2026-02-25T16:27:47,boliviaverifica.bo,https://boliviaverifica.bo/no-es-preciso-decir-que-hubo-mas-de-10-mil-personas-en-una-marcha-en-favor-de-jhonny-plata/,No es preciso decir que hubo más de 10 mil personas en una marcha en favor de Jhonny Plata,Enganosa
922,2026-02-24T13:50:44,boliviaverifica.bo,https://boliviaverifica.bo/video-induce-a-creer-que-la-agrupacion-de-edmand-lara-y-libre-de-tuto-quiroga-sellaron-alianza-en-cochabamba/,Video induce a creer que la agrupación de Edmand Lara y Libre de Tuto Quiroga sellaron alianza en Cochabamba,Enganosa
923,2026-02-13T14:16:49,boliviaverifica.bo,https://boliviaverifica.bo/chuquisaca-alianza-gente-nueva-manipulo-sus-fotografias-de-la-proclamacion-en-camargo/,Chuquisaca: Alianza Gente Nueva manipuló sus fotografías de la proclamación en Camargo,Enganosa
924,2025-10-15T20:22:17,boliviaverifica.bo,https://boliviaverifica.bo/no-solo-quiroga-sanchez-de-lozada-tambien-fue-a-juicio-de-responsabilidades-en-un-caso-vinculado-a-la-exploracion-de-gas/,"No solo Quiroga, Sánchez de Lozada también fue a juicio de responsabilidades en un caso vinculado a la exploración de gas",Enganosa
925,2025-10-15T11:41:31,boliviaverifica.bo,https://boliviaverifica.bo/paz-dio-un-dato-correcto-y-otro-incorrecto-sobre-el-numero-de-medicos-por-cada-10-000-habitantes-en-bolivia-y-la-region/,Paz dio un dato correcto y otro incorrecto sobre el número de médicos por cada 10.000 habitantes en Bolivia y la región,Enganosa
926,2025-10-13T18:36:10,boliviaverifica.bo,https://boliviaverifica.bo/rodrigo-paz-no-construyo-9-hospitales-municipales-en-tarija-como-dijo-en-el-debate-presidencial/,"Rodrigo Paz no construyó 9 hospitales municipales en Tarija, como dijo en el debate presidencial",Enganosa
927,2025-10-12T17:09:01,boliviaverifica.bo,https://boliviaverifica.bo/quiroga-no-llamo-pobres-a-los-bolivianos-las-declaraciones-que-dio-despues-del-debate-vicepresidencial-fueron-sacadas-de-contexto/,"Quiroga no llamó pobres a los bolivianos, las declaraciones que dio después del debate vicepresidencial fueron sacadas de contexto",Enganosa
928,2025-10-06T14:18:23,boliviaverifica.bo,https://boliviaverifica.bo/lara-niega-propuesta-de-recorte-de-los-subsidios-a-los-combustibles-pero-el-pdc-si-lo-planteo/,"Lara niega propuesta de recorte de los subsidios a los combustibles, pero el PDC sí lo planteó",Enganosa
929,2025-09-17T19:44:43,boliviaverifica.bo,https://boliviaverifica.bo/esta-foto-no-muestra-a-jaime-paz-zamora-con-david-choquehuanca-y-la-diputada-choque/,Esta foto no muestra a Jaime Paz Zamora con David Choquehuanca y la diputada Choque,Enganosa
930,2025-08-28T18:07:23,boliviaverifica.bo,https://boliviaverifica.bo/edman-lara-no-ofrecio-viviendas-gratuitas-como-se-menciona-este-video-sino-con-creditos-bancarios/,Edman Lara no ofreció viviendas gratuitas como se menciona este video; sino con créditos bancarios,Enganosa
931,2025-08-25T19:13:04,boliviaverifica.bo,https://boliviaverifica.bo/en-2016-paz-aludio-la-campana-por-el-si-en-presencia-de-morales-pero-luego-aclaro-que-se-mantenia-neutral/,"En 2016, Paz aludió la campaña por el Sí en presencia de Morales, pero luego aclaró que se mantenía neutral",Enganosa
932,2025-08-22T11:02:57,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-de-venezuela-no-respaldo-a-rodrigo-paz-ni-a-edman-lara/,El presidente de Venezuela no respaldó a Rodrigo Paz ni a Edman Lara,Enganosa
933,2025-08-22T11:02:07,boliviaverifica.bo,https://boliviaverifica.bo/video-de-luis-arce-celebrando-el-resultado-de-las-elecciones-no-es-de-2025/,Video de Luis Arce celebrando el resultado de las elecciones no es de 2025,Enganosa
934,2025-08-21T17:27:47,boliviaverifica.bo,https://boliviaverifica.bo/video-de-manfred-reyes-villa-donde-anuncia-su-retiro-de-la-politica-es-de-2023/,Video de Manfred Reyes Villa donde anuncia su retiro de la política es de 2023,Enganosa
935,2025-08-21T15:30:29,boliviaverifica.bo,https://boliviaverifica.bo/el-pdc-no-le-quito-su-apoyo-a-rodrigo-paz-fue-una-faccion-la-que-se-pronuncio-antes-de-las-elecciones/,"El PDC no le quitó su apoyo a Rodrigo Paz, fue una facción la que se pronunció antes de las elecciones",Enganosa
936,2025-08-14T15:24:37,boliviaverifica.bo,https://boliviaverifica.bo/video-de-jorge-quiroga-llamando-a-votar-nulo-es-de-2017/,Video de Jorge Quiroga llamando a votar nulo es de 2017,Enganosa
937,2025-08-07T18:37:39,boliviaverifica.bo,https://boliviaverifica.bo/juan-pablo-velasco-no-emprendio-yango-y-pedidos-ya/,Juan Pablo Velasco no emprendió Yango y Pedidos Ya,Enganosa
938,2025-07-28T04:45:14,boliviaverifica.bo,https://boliviaverifica.bo/audio-vinculado-a-doria-medina-en-la-amenaza-a-una-mujer-es-de-2014-y-no-tiene-relacion-con-robledo/,Audio vinculado a Doria Medina en la amenaza a una mujer es de 2014 y no tiene relación con Robledo,Enganosa
939,2025-07-16T17:58:48,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-esta-imagen-no-corresponde-a-la-segunda-encuesta-nacional-de-unitel-sino-al-primer-estudio-en-santa-cruz/,"Engañoso: Esta imagen no corresponde a la segunda encuesta nacional de Unitel, sino al primer estudio en Santa Cruz",Enganosa
940,2025-07-13T18:45:13,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-no-admitio-que-compro-las-encuestas-de-la-red-uno-cito-al-medio-como-referencia/,Doria Medina no admitió que compró las encuestas de la Red Uno; citó al medio como referencia,Enganosa
941,2025-06-30T11:54:26,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-que-la-ultima-encuesta-nacional-de-ipsos-ciesmori-posiciona-en-primer-lugar-a-tuto-quiroga/,No es cierto que la última encuesta nacional de Ipsos Ciesmori posiciona en primer lugar a Tuto Quiroga,Enganosa
942,2025-06-16T19:41:27,boliviaverifica.bo,https://boliviaverifica.bo/enganoso-la-frase-en-que-doria-medina-dice-que-le-gustaria-ir-a-las-elecciones-con-morales-fue-editada-y-sacada-de-contexto/,El audio en que Doria Medina dice que “le gustaría” ir a las elecciones con Morales fue editado y sacado de contexto,Enganosa
943,2025-06-15T09:40:34,boliviaverifica.bo,https://boliviaverifica.bo/tanques-helicopteros-y-militares-no-se-desplegaron-en-contra-del-gobierno-de-luis-arce/,"Tanques, helicópteros y militares no se desplegaron en contra del gobierno de Luis Arce",Enganosa
944,2025-06-09T19:41:07,boliviaverifica.bo,https://boliviaverifica.bo/radio-kawsachun-coca-publico-un-video-grabado-en-nepal-como-si-fuese-una-movilizacion-en-cochabamba/,Radio Kawsachun Coca publicó un video grabado en Nepal como si fuese una movilización en Cochabamba,Enganosa
945,2025-06-08T07:47:08,boliviaverifica.bo,https://boliviaverifica.bo/amenaza-de-ponchos-rojos-y-encapuchados-armados-es-de-2020/,Amenaza de ponchos rojos y encapuchados armados es de 2020,Enganosa
946,2025-06-06T20:00:26,boliviaverifica.bo,https://boliviaverifica.bo/juan-pablo-velasco-no-creo-pedidos-ya-y-yango-pero-si-netcomidas-com/,"Juan Pablo Velasco no creó Pedidos Ya y Yango, pero sí Netcomidas.com",Enganosa
947,2025-06-04T16:51:49,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-una-publicacion-de-marcelo-claure-y-kawsachun-coca-la-difunde/,Manipulan una publicación de Marcelo Claure y Kawsachun Coca la difunde,Enganosa
948,2025-06-04T16:36:17,boliviaverifica.bo,https://boliviaverifica.bo/eduardo-del-castillo-no-figura-como-militante-del-mas-pero-eso-no-le-impide-ser-su-candidato/,"Eduardo del Castillo no figura como militante del MAS, pero eso no le impide ser su candidato",Enganosa
949,2025-05-15T12:55:30,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-edgar-uriona-no-anuncio-que-le-retira-su-apoyo-a-jaime-dunn/,Elecciones: Edgar Uriona no anunció que le retira su apoyo a Jaime Dunn,Enganosa
950,2025-05-08T17:58:29,boliviaverifica.bo,https://boliviaverifica.bo/audio-de-moldiz-que-anuncia-el-retiro-de-la-candidatura-de-andronico-es-pasado/,Audio de Moldiz que anuncia el retiro de la candidatura de Andrónico es pasado,Enganosa
951,2025-05-08T13:19:54,boliviaverifica.bo,https://boliviaverifica.bo/l-del-tse-gustavo-avila-si-dijo-que-se-permitira-tomar-fotografias-a-las-actas-electorales-no-al-voto/,"El vocal del TSE Gustavo Ávila sí dijo que se permitirá tomar fotografías a las actas electorales, no al voto",Enganosa
952,2025-05-06T09:20:24,boliviaverifica.bo,https://boliviaverifica.bo/doria-medina-hablo-de-los-derechos-civiles-de-personas-lgbt-no-planteo-cambios-en-la-familia/,"Doria Medina habló de los derechos civiles de personas LGBT, no planteó cambios en la familia",Enganosa
953,2025-04-11T08:45:55,boliviaverifica.bo,https://boliviaverifica.bo/la-publicacion-de-erbol-sobre-la-postulacion-de-ericka-brockmann-como-vocal-del-tse-es-de-2019/,La publicación de Erbol sobre la postulación de Ericka Brockmann como vocal del TSE es de 2019,Enganosa
954,2025-04-06T12:42:54,boliviaverifica.bo,https://boliviaverifica.bo/jaime-dunn-no-obtuvo-874-votos-en-la-encuesta-de-el-bunker/,Jaime Dunn no obtuvo 874 votos en la encuesta de El Bunker,Enganosa
955,2025-02-26T16:51:35,boliviaverifica.bo,https://boliviaverifica.bo/tergiversan-declaraciones-de-evo-morales-sobre-el-movimiento-al-socialismo/,Tergiversan declaraciones de Evo Morales sobre el Movimiento Al Socialismo,Enganosa
956,2025-02-26T05:11:34,boliviaverifica.bo,https://boliviaverifica.bo/no-es-preciso-decir-que-las-renuncias-al-mas-son-masivas-ya-que-no-representan-ni-el-1-del-total/,"No es preciso decir que las renuncias al MAS son masivas, ya que no representan ni el 1% del total",Enganosa
957,2025-02-16T20:16:10,boliviaverifica.bo,https://boliviaverifica.bo/claure-anuncio-que-retirara-sus-inversiones-de-bolivia-si-el-mas-gana-las-elecciones-no-vinculo-esta-decision-al-litio/,Claure anunció que retirará sus inversiones de Bolivia si el MAS gana las elecciones; no vinculó esta decisión al litio,Enganosa
958,2025-02-12T04:56:54,boliviaverifica.bo,https://boliviaverifica.bo/el-presidente-luis-arce-no-anuncio-un-binomio-con-andronico-rodriguez-para-las-elecciones/,El presidente Luis Arce no anunció un binomio con Andrónico Rodríguez para las elecciones,Enganosa
959,2024-09-20T19:20:31,boliviaverifica.bo,https://boliviaverifica.bo/la-orden-de-aprehension-contra-evo-morales-que-circula-en-whapsapp-es-de-2019/,La orden de aprehensión contra Evo Morales que circula en WhapsApp es de 2019,Enganosa
960,2024-09-16T23:45:25,boliviaverifica.bo,https://boliviaverifica.bo/confederacion-de-mujeres-bartolina-sisa-no-exigio-un-reconocimiento-honorifico-para-evo-morales/,Confederación de Mujeres Bartolina Sisa no exigió un reconocimiento honorífico para Evo Morales,Enganosa
961,2024-07-28T14:27:54,boliviaverifica.bo,https://boliviaverifica.bo/venezuela-video-no-muestra-a-venezolanos-que-van-en-lancha-de-colombia-para-ejercer-su-voto/,Venezuela: Video no muestra a venezolanos que van en lancha de Colombia para ejercer su voto,Enganosa
